"","Species","genus","Allergen.simple","Allergen.Family","Databases","Ref.manual","Mol.alt","Allergen.genus","Types","Matched.names","Species.in.data","Accepted.names.in.data","Matches.with.database"
"64","Artemisia_campestris","Artemisia","Art_ar_3","AF050: Prolamin superfamily","AllergomeData","NA","Art ar 3","Artemisia_3","NA","Artemisia_argyi;_Asteraceae;_Chinese_Mugwort;_Mugwort/Ragweed-related_Species;_Plants;_Silvery_Wormwood","Artemisia_campestris","Artemisia_campestris","3"
"65","Artemisia_campestris","Artemisia","Art_c_1","AF059: Plant defensin","IUISallergens;AllergomeData","NA","Art c 1","Artemisia_1","Airway;NA","Artemisia_californica;Artemisia_californica;_Asteraceae;_California_Sagebrush;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"66","Artemisia_campestris","Artemisia","Art_ca_1","AF059: Plant defensin","AllergomeData","NA","Art ca 1","Artemisia_1","NA","Artemisia;_Artemisia_capillaris;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"67","Artemisia_campestris","Artemisia","Art_ca_3","AF050: Prolamin superfamily","AllergomeData","NA","Art ca 3","Artemisia_3","NA","Artemisia;_Artemisia_capillaris;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"68","Artemisia_campestris","Artemisia","Art_f_1","AF059: Plant defensin","AllergomeData;IUISallergens","NA","Art f 1","Artemisia_1","NA;Airway","Arctic_Sagebrush;_Artemisia_frigida;_Asteraceae;_Fringed_Sagewort;_Fringed_Wormwood;_Mugwort/Ragweed-related_Species;_Plants;_Prairie_Sagewort;Artemisia_frigida","Artemisia_campestris","Artemisia_campestris","3"
"69","Artemisia_campestris","Artemisia","Art_gm_1","AF059: Plant defensin","AllergomeData","NA","Art gm 1","Artemisia_1","NA","Artemisia_gmelinii;_Artemisia_sacrorum;_Asteraceae;_Gmelin_wormwood;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"70","Artemisia_campestris","Artemisia","Art_l_1","AF059: Plant defensin","IUISallergens;AllergomeData","NA","Art l 1","Artemisia_1","Airway;NA","Artemisia_ludoviciana;Artemisia_ludoviciana;_Asteraceae;_Cudweed_Sagewort;_Gray_Sagewort;_Louisiana_Sagewort;_Louisiana_Wormwood;_Mugwort_Wormwood;_Mugwort/Ragweed-related_Species;_Plants;_Prairie_Sage;_Silver_Wormwood;_White_Sage;_White_Sagebrush","Artemisia_campestris","Artemisia_campestris","3"
"71","Artemisia_campestris","Artemisia","Art_la_1","AF059: Plant defensin","AllergomeData","NA","Art la 1","Artemisia_1","NA","Artemisia;_Artemisia_lavandulifolia;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"72","Artemisia_campestris","Artemisia","Art_la_3","AF050: Prolamin superfamily","AllergomeData","NA","Art la 3","Artemisia_3","NA","Artemisia;_Artemisia_lavandulifolia;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"73","Artemisia_campestris","Artemisia","Art_si_1","AF059: Plant defensin","AllergomeData","NA","Art si 1","Artemisia_1","NA","Artemisia_sieversiana;_Asteraceae;_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"74","Artemisia_campestris","Artemisia","Art_si_3","AF050: Prolamin superfamily","AllergomeData","NA","Art si 3","Artemisia_3","NA","Artemisia_sieversiana;_Asteraceae;_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"75","Artemisia_campestris","Artemisia","Art_t_1","AF059: Plant defensin","IUISallergens;AllergomeData","NA","Art t 1","Artemisia_1","Airway;NA","Artemisia_tridentata;Artemisia_tridentata;_Asteraceae;_Basin_Sagebrush;_Black_Sage;_Blue_Sage;_Mountain_Big_Sagebrush;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"76","Artemisia_campestris","Artemisia","Art_v_1","AF059: Plant defensin","AllergenOnline;IUISallergens;SDAPallergen;AllergomeData","NA","Art v 1","Artemisia_1","Unassigned;Aero Plant;Airway;weed Asterales;NA","Artemisia_absinthium;Artemisia_annua;Artemisia_ludoviciana;Artemisia_tridentata;Artemisia_vulgaris;Artemisia_vulgaris;_Asteraceae;_English_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"77","Artemisia_campestris","Artemisia","Art_v_2","AF044: CAP family","IUISallergens;SDAPallergen;AllergenOnline;AllergomeData","NA","Art v 2;Art v 2.0101","Artemisia_2","Airway;weed Asterales;Aero Plant;NA","Artemisia_vulgaris;Artemisia_vulgaris;_Asteraceae;_English_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"78","Artemisia_campestris","Artemisia","Art_v_3","AF050: Prolamin superfamily","AllergenOnline;IUISallergens;SDAPallergen;AllergomeData","NA","Art v 3","Artemisia_3","Aero Plant;Airway;weed Asterales;NA","Artemisia_vulgaris;Artemisia_vulgaris;_Asteraceae;_English_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"79","Artemisia_campestris","Artemisia","Art_v_4","AF051: Profilin","AllergenOnline;IUISallergens;SDAPallergen;AllergomeData","NA","Art v 4","Artemisia_4","Aero Plant;Airway;weed Asterales;NA","Artemisia_vulgaris;Artemisia_vulgaris;_Asteraceae;_English_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"80","Artemisia_campestris","Artemisia","Art_v_5","AF007: EF hand family","IUISallergens;SDAPallergen;AllergenOnline;AllergomeData","NA","Art v 5;Art v 5.0101","Artemisia_5","Airway;weed Asterales;Aero Plant;NA","Artemisia_vulgaris;Artemisia_vulgaris;_Asteraceae;_English_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"81","Artemisia_campestris","Artemisia","Art_v_6","AF073: Pectate lyase","IUISallergens;SDAPallergen;AllergenOnline;AllergomeData","NA","Art v 6;Art v 6.0101","Artemisia_6","Airway;weed Asterales;Aero Plant;NA","Artemisia_vulgaris;Artemisia_vulgaris;_Asteraceae;_English_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"82","Artemisia_campestris","Artemisia","Art_v_TLP","AF060: Thaumatin-like protein","AllergomeData","Allergome","Art v TLP","Artemisia_TLP","NA","Artemisia_vulgaris;_Asteraceae;_English_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"83","Artemisia_vulgaris","Artemisia","Art_ab_1","AF059: Plant defensin","AllergomeData;IUISallergens","NA","Art ab 1","Artemisia_1","NA;Airway","Absinthe;_Absinthe_Wormwood;_Absinthium;_Artemisia_absinthium;_Asteraceae;_Common_Wormwood;_Mugwort;_Mugwort/Ragweed-related_Species;_Plants;Artemisia_absinthium","Artemisia_vulgaris","Artemisia_vulgaris","3"
"84","Artemisia_vulgaris","Artemisia","Art_an_1","AF059: Plant defensin","AllergomeData;IUISallergens","NA","Art an 1","Artemisia_1","NA;Airway","Annual_Wormwood;_Artemisia_annua;_Asteraceae;_Chinese_Wormwood;_Mugwort/Ragweed-related_Species;_Plants;_Sweet_Annie;_Sweet_Sagewort;_Sweet_Wormwood;Artemisia_annua","Artemisia_vulgaris","Artemisia_vulgaris","3"
"85","Artemisia_vulgaris","Artemisia","Art_an_3","AF050: Prolamin superfamily","AllergomeData","NA","Art an 3","Artemisia_3","NA","Annual_Wormwood;_Artemisia_annua;_Asteraceae;_Chinese_Wormwood;_Mugwort/Ragweed-related_Species;_Plants;_Sweet_Annie;_Sweet_Sagewort;_Sweet_Wormwood","Artemisia_vulgaris","Artemisia_vulgaris","3"
"86","Artemisia_vulgaris","Artemisia","Art_an_7","Putative Galactose Oxidase","AllergomeData;IUISallergens;AllergenOnline","IUIS","Art an 7","Artemisia_7","NA;Airway;Unassigned","Annual_Wormwood;_Artemisia_annua;_Asteraceae;_Chinese_Wormwood;_Mugwort/Ragweed-related_Species;_Plants;_Sweet_Annie;_Sweet_Sagewort;_Sweet_Wormwood;Artemisia_annua;Artemisia_argyi;Artemisia_capillaris;Artemisia_gmelinii;Artemisia_lavandulifolia;Artemisia_sieversiana;Artemisia_vulgaris","Artemisia_vulgaris","Artemisia_vulgaris","3;1"
"87","Artemisia_vulgaris","Artemisia","Art_ap_1","AF059: Plant defensin","AllergomeData","NA","Art ap 1","Artemisia_1","NA","Artemisia;_Artemisia_apiacea;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","3"
"88","Artemisia_vulgaris","Artemisia","Art_ar_1","AF059: Plant defensin","AllergomeData","NA","Art ar 1","Artemisia_1","NA","Artemisia_argyi;_Asteraceae;_Chinese_Mugwort;_Mugwort/Ragweed-related_Species;_Plants;_Silvery_Wormwood","Artemisia_vulgaris","Artemisia_vulgaris","3"
"89","Artemisia_vulgaris","Artemisia","Art_ar_2","AF044: CAP family","IUISallergens;AllergomeData","NA","Art ar 2","Artemisia_2","Airway;NA","Artemisia_argyi;Artemisia_argyi;_Asteraceae;_Chinese_Mugwort;_Mugwort/Ragweed-related_Species;_Plants;_Silvery_Wormwood","Artemisia_vulgaris","Artemisia_vulgaris","3"
"90","Artemisia_vulgaris","Artemisia","Art_ar_3","AF050: Prolamin superfamily","AllergomeData","NA","Art ar 3","Artemisia_3","NA","Artemisia_argyi;_Asteraceae;_Chinese_Mugwort;_Mugwort/Ragweed-related_Species;_Plants;_Silvery_Wormwood","Artemisia_vulgaris","Artemisia_vulgaris","3"
"91","Artemisia_vulgaris","Artemisia","Art_c_1","AF059: Plant defensin","IUISallergens;AllergomeData","NA","Art c 1","Artemisia_1","Airway;NA","Artemisia_californica;Artemisia_californica;_Asteraceae;_California_Sagebrush;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","3"
"92","Artemisia_vulgaris","Artemisia","Art_ca_1","AF059: Plant defensin","AllergomeData","NA","Art ca 1","Artemisia_1","NA","Artemisia;_Artemisia_capillaris;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","3"
"93","Artemisia_vulgaris","Artemisia","Art_ca_3","AF050: Prolamin superfamily","AllergomeData","NA","Art ca 3","Artemisia_3","NA","Artemisia;_Artemisia_capillaris;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","3"
"94","Artemisia_vulgaris","Artemisia","Art_f_1","AF059: Plant defensin","AllergomeData;IUISallergens","NA","Art f 1","Artemisia_1","NA;Airway","Arctic_Sagebrush;_Artemisia_frigida;_Asteraceae;_Fringed_Sagewort;_Fringed_Wormwood;_Mugwort/Ragweed-related_Species;_Plants;_Prairie_Sagewort;Artemisia_frigida","Artemisia_vulgaris","Artemisia_vulgaris","3"
"95","Artemisia_vulgaris","Artemisia","Art_gm_1","AF059: Plant defensin","AllergomeData","NA","Art gm 1","Artemisia_1","NA","Artemisia_gmelinii;_Artemisia_sacrorum;_Asteraceae;_Gmelin_wormwood;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","3"
"96","Artemisia_vulgaris","Artemisia","Art_l_1","AF059: Plant defensin","IUISallergens;AllergomeData","NA","Art l 1","Artemisia_1","Airway;NA","Artemisia_ludoviciana;Artemisia_ludoviciana;_Asteraceae;_Cudweed_Sagewort;_Gray_Sagewort;_Louisiana_Sagewort;_Louisiana_Wormwood;_Mugwort_Wormwood;_Mugwort/Ragweed-related_Species;_Plants;_Prairie_Sage;_Silver_Wormwood;_White_Sage;_White_Sagebrush","Artemisia_vulgaris","Artemisia_vulgaris","3"
"97","Artemisia_vulgaris","Artemisia","Art_la_1","AF059: Plant defensin","AllergomeData","NA","Art la 1","Artemisia_1","NA","Artemisia;_Artemisia_lavandulifolia;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","3"
"98","Artemisia_vulgaris","Artemisia","Art_la_3","AF050: Prolamin superfamily","AllergomeData","NA","Art la 3","Artemisia_3","NA","Artemisia;_Artemisia_lavandulifolia;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","3"
"99","Artemisia_vulgaris","Artemisia","Art_si_1","AF059: Plant defensin","AllergomeData","NA","Art si 1","Artemisia_1","NA","Artemisia_sieversiana;_Asteraceae;_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","3"
"100","Artemisia_vulgaris","Artemisia","Art_si_3","AF050: Prolamin superfamily","AllergomeData","NA","Art si 3","Artemisia_3","NA","Artemisia_sieversiana;_Asteraceae;_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","3"
"101","Artemisia_vulgaris","Artemisia","Art_t_1","AF059: Plant defensin","IUISallergens;AllergomeData","NA","Art t 1","Artemisia_1","Airway;NA","Artemisia_tridentata;Artemisia_tridentata;_Asteraceae;_Basin_Sagebrush;_Black_Sage;_Blue_Sage;_Mountain_Big_Sagebrush;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","3"
"102","Artemisia_vulgaris","Artemisia","Art_v_1","AF059: Plant defensin","AllergenOnline;IUISallergens;SDAPallergen;AllergomeData","NA","Art v 1","Artemisia_1","Unassigned;Aero Plant;Airway;weed Asterales;NA","Artemisia_absinthium;Artemisia_annua;Artemisia_ludoviciana;Artemisia_tridentata;Artemisia_vulgaris;Artemisia_vulgaris;_Asteraceae;_English_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","3;1"
"103","Artemisia_vulgaris","Artemisia","Art_v_2","AF044: CAP family","IUISallergens;SDAPallergen;AllergenOnline;AllergomeData","NA","Art v 2;Art v 2.0101","Artemisia_2","Airway;weed Asterales;Aero Plant;NA","Artemisia_vulgaris;Artemisia_vulgaris;_Asteraceae;_English_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","1"
"104","Artemisia_vulgaris","Artemisia","Art_v_3","AF050: Prolamin superfamily","AllergenOnline;IUISallergens;SDAPallergen;AllergomeData","NA","Art v 3","Artemisia_3","Aero Plant;Airway;weed Asterales;NA","Artemisia_vulgaris;Artemisia_vulgaris;_Asteraceae;_English_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","1"
"105","Artemisia_vulgaris","Artemisia","Art_v_4","AF051: Profilin","AllergenOnline;IUISallergens;SDAPallergen;AllergomeData","NA","Art v 4","Artemisia_4","Aero Plant;Airway;weed Asterales;NA","Artemisia_vulgaris;Artemisia_vulgaris;_Asteraceae;_English_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","1"
"106","Artemisia_vulgaris","Artemisia","Art_v_5","AF007: EF hand family","IUISallergens;SDAPallergen;AllergenOnline;AllergomeData","NA","Art v 5;Art v 5.0101","Artemisia_5","Airway;weed Asterales;Aero Plant;NA","Artemisia_vulgaris;Artemisia_vulgaris;_Asteraceae;_English_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","1"
"107","Artemisia_vulgaris","Artemisia","Art_v_6","AF073: Pectate lyase","IUISallergens;SDAPallergen;AllergenOnline;AllergomeData","NA","Art v 6;Art v 6.0101","Artemisia_6","Airway;weed Asterales;Aero Plant;NA","Artemisia_vulgaris;Artemisia_vulgaris;_Asteraceae;_English_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","1"
"108","Artemisia_vulgaris","Artemisia","Art_v_TLP","AF060: Thaumatin-like protein","AllergomeData","Allergome","Art v TLP","Artemisia_TLP","NA","Artemisia_vulgaris;_Asteraceae;_English_Mugwort;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_vulgaris","Artemisia_vulgaris","1"
"109","Bromus_hordeaceus","Bromus","Bra_di_11","AF087: Ole e 1 family","AllergomeData","NA","Bra di 11","Bromus_11","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_hordeaceus","Bromus_hordeaceus","3"
"110","Bromus_hordeaceus","Bromus","Bra_di_13","AF057: Polygalacturonase","AllergomeData","NA","Bra di 13","Bromus_13","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_hordeaceus","Bromus_hordeaceus","3"
"111","Bromus_hordeaceus","Bromus","Bra_di_2","AF093: Expansin and expansin-like","AllergomeData","NA","Bra di 2","Bromus_2","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_hordeaceus","Bromus_hordeaceus","3"
"112","Bromus_hordeaceus","Bromus","Bro_1","AF093: Expansin and expansin-like","AllergomeData","NA","Bra di 1;Bra sy 1;Fes e 1;Bro a 1;Bro i 1","Bro_1","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Agropyron_sylvaticum;_Brachypodium_gracile_f._pubescens;_Brachypodium_miserum;_Brachypodium_pubescens;_Brachypodium_sylvaticum;_Brachypodium_watti;_Brevipodium_sylvaticum;_Bromus_dumosus;_Bromus_sylvaticus;_Festuca_sylvatica;_Grasses;_Plants;_Poaceae;_Slender_False_Brome;_Triticum_sylvaticum;_Wood_False_Brome;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_arvensis;_Field_Brome;_Grasses;_Plants;_Poaceae;Bromus_inermis;_Grasses;_Plants;_Poaceae;_Smooth_Brome_Grass","Bromus_hordeaceus","Bromus_hordeaceus","1b"
"113","Bromus_hordeaceus","Bromus","Bro_12","AF051: Profilin","AllergomeData","NA","Bra di 12","Bro_12","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_hordeaceus","Bromus_hordeaceus","1b"
"114","Bromus_hordeaceus","Bromus","Bro_4","AF099: Berberine bridge enzyme","AllergomeData","NA","Bra di 4;Fes e 4;Bro a 4","Bro_4","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_arvensis;_Field_Brome;_Grasses;_Plants;_Poaceae","Bromus_hordeaceus","Bromus_hordeaceus","1b"
"115","Bromus_hordeaceus","Bromus","Bro_5","AF102: Group 5/6 grass pollen allergen","AllergomeData","NA","Bra di 5;Fes e 5;Bro i 5","Bro_5","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_inermis;_Grasses;_Plants;_Poaceae;_Smooth_Brome_Grass","Bromus_hordeaceus","Bromus_hordeaceus","1b"
"116","Bromus_hordeaceus","Bromus","Bro_7","AF007: EF hand family","AllergomeData","NA","Bra di 7;Fes e 7;Bro i 7","Bro_7","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_inermis;_Grasses;_Plants;_Poaceae;_Smooth_Brome_Grass","Bromus_hordeaceus","Bromus_hordeaceus","1b"
"117","Bromus_hordeaceus","Bromus","Fes_e_13","AF057: Polygalacturonase","AllergomeData","NA","Fes e 13","Bromus_13","NA","Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior","Bromus_hordeaceus","Bromus_hordeaceus","3"
"118","Bromus_inermis","Bromus","Bra_di_11","AF087: Ole e 1 family","AllergomeData","NA","Bra di 11","Bromus_11","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_inermis","Bromus_inermis","3"
"119","Bromus_inermis","Bromus","Bra_di_13","AF057: Polygalacturonase","AllergomeData","NA","Bra di 13","Bromus_13","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_inermis","Bromus_inermis","3"
"120","Bromus_inermis","Bromus","Bra_di_2","AF093: Expansin and expansin-like","AllergomeData","NA","Bra di 2","Bromus_2","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_inermis","Bromus_inermis","3"
"121","Bromus_inermis","Bromus","Bro_1","AF093: Expansin and expansin-like","AllergomeData","NA","Bra di 1;Bra sy 1;Fes e 1;Bro a 1;Bro i 1","Bro_1","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Agropyron_sylvaticum;_Brachypodium_gracile_f._pubescens;_Brachypodium_miserum;_Brachypodium_pubescens;_Brachypodium_sylvaticum;_Brachypodium_watti;_Brevipodium_sylvaticum;_Bromus_dumosus;_Bromus_sylvaticus;_Festuca_sylvatica;_Grasses;_Plants;_Poaceae;_Slender_False_Brome;_Triticum_sylvaticum;_Wood_False_Brome;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_arvensis;_Field_Brome;_Grasses;_Plants;_Poaceae;Bromus_inermis;_Grasses;_Plants;_Poaceae;_Smooth_Brome_Grass","Bromus_inermis","Bromus_inermis","1b"
"122","Bromus_inermis","Bromus","Bro_12","AF051: Profilin","AllergomeData","NA","Bra di 12","Bro_12","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya","Bromus_inermis","Bromus_inermis","1b"
"123","Bromus_inermis","Bromus","Bro_4","AF099: Berberine bridge enzyme","AllergomeData","NA","Bra di 4;Fes e 4;Bro a 4","Bro_4","NA","Agropyron_distachyo;_Brachypodium_distachyon;_Brachypodium_distachyum;_Bromus_geniculatus;_Festuca_distachya;_Grasses;_Plants;_Poaceae;_Purple_False_Brome;_Trachynia_distachya;_Zerna_distachya;Avena_secunda;_Bromus_arundinaceus;_Bromus_elatior;_Bucetum_elatius;_Festuca_arundinacea;_Festuca_elatior;_Festuca_fenas;_Festuca_mediterranea;_Festuca_orientalis;_Festuca_phoenix;_Gnomonia_elatior;_Grasses;_Lolium_arundinaceum;_Plants;_Poa_elatior;_Poa_kunthii;_Poa_phoenix;_Poa_uliginosa;_Poaceae;_Reed_Fescue;_Schedonorus_arundinaceus;_Schedonorus_elatior;_Schedonorus_phoenix;_Tragus_elatior;Bromus_arvensis;_Field_Brome;_Grasses;_Plants;_Poaceae","Bromus_inermis","Bromus_inermis","1b"
